CO_ESCOLA;NO_ESCOLA;CO_MUNICIPIO;NO_MUNICIPIO;DEPENDENCIA;LOCALIZACAO;FONTE_IDENTIFICACAO;QTD_REGISTROS;QTD_PARTICIPANTES_CN;MEDIA_CN;QTD_PARTICIPANTES_CH;MEDIA_CH;QTD_PARTICIPANTES_LC;MEDIA_LC;QTD_PARTICIPANTES_MT;MEDIA_MT;QTD_PRESENTES_REDACAO;QTD_REDACOES_SEM_PROBLEMAS;PERCENTUAL_REDACOES_SEM_PROBLEMAS;MEDIA_REDACAO_GERAL;MEDIA_REDACAO_SEM_PROBLEMAS;IN_AGUA_POTAVEL;IN_ENERGIA_REDE_PUBLICA;IN_ESGOTO_REDE_PUBLICA;IN_LIXO_SERVICO_COLETA;IN_BIBLIOTECA;IN_BIBLIOTECA_SALA_LEITURA;IN_LABORATORIO_CIENCIAS;IN_LABORATORIO_INFORMATICA;IN_QUADRA_ESPORTES;IN_REFEITORIO;IN_INTERNET;IN_INTERNET_ALUNOS;IN_INTERNET_APRENDIZAGEM;IN_BANDA_LARGA;QT_DESKTOP_ALUNO;QT_COMP_PORTATIL_ALUNO;QT_TABLET_ALUNO;IN_BANHEIRO_PNE;IN_SALA_ATENDIMENTO_ESPECIAL;IN_ACESSIBILIDADE_RAMPAS;IN_ACESSIBILIDADE_PISOS_TATEIS;IN_ACESSIBILIDADE_SINALIZACAO;IN_ACESSIBILIDADE_INEXISTENTE;QT_SALAS_UTILIZADAS;QT_SALAS_UTILIZA_CLIMATIZADAS;QT_SALAS_UTILIZADAS_ACESSIVEIS;TEM_BIBLIOTECA_OU_SALA_LEITURA;QTD_SERVICOS_BASICOS;PERCENTUAL_SERVICOS_BASICOS;QTD_ESPACOS_ESCOLARES;PERCENTUAL_ESPACOS_ESCOLARES;QTD_INFORMACOES_CONECTIVIDADE;QTD_RECURSOS_CONECTIVIDADE;PERCENTUAL_RECURSOS_CONECTIVIDADE;TOTAL_DISPOSITIVOS_ALUNOS;QTD_RECURSOS_ACESSIBILIDADE;PERCENTUAL_RECURSOS_ACESSIBILIDADE;PERCENTUAL_SALAS_CLIMATIZADAS;PERCENTUAL_SALAS_ACESSIVEIS
21000034;CENTRO EDUCA MAIS PROFESSOR AQUILES BATISTA VIEIRA;2100204;Alcântara;2.0;1.0;CENSO_ESCOLAR_2025;92;75;446.48;80;440.53;80;467.91;75;415.48;80;70;87.5;452.5;517.14;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;9.0;5.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;10.0;10.0;10.0;1.0;3.0;75.0;4.0;80.0;4;4.0;100.0;14.0;3.0;60.0;100.0;100.0
21001685;CENTRO DE ENSINO AMERICA DO NORTE;2101301;Bacuri;2.0;1.0;CENSO_ESCOLAR_2025;38;25;424.86;23;429.99;23;437.5;25;395.88;23;12;52.17;244.35;468.33;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;0.0;0.0;0.0;3.0;75.0;0.0;0.0;4;4.0;100.0;2.0;0.0;0.0;0.0;0.0
21001898;CENTRO DE ENSINO AMADO JOAQUIM;2100832;Apicum-Açu;2.0;1.0;CENSO_ESCOLAR_2025;102;72;443.37;80;444.88;80;467.89;72;439.73;80;71;88.75;495.75;558.59;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;19.0;8.0;8.0;1.0;3.0;75.0;3.0;60.0;4;3.0;75.0;2.0;1.0;20.0;42.11;42.11
21001901;CENTRO DE ENSINO CRISTINO PIMENTA;2101301;Bacuri;2.0;1.0;CENSO_ESCOLAR_2025;72;57;427.84;61;447.86;61;458.46;57;432.89;61;50;81.97;446.89;545.2;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;7.0;6.0;0.0;1.0;2.0;50.0;2.0;40.0;4;4.0;100.0;0.0;2.0;40.0;85.71;0.0
21003130;CENTRO EDUCA MAIS ANICETO CANTANHEDE;2101905;Bequimão;2.0;1.0;CENSO_ESCOLAR_2025;23;13;453.62;16;434.93;16;455.26;13;377.17;16;12;75.0;396.25;528.33;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;6.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;6.0;0.0;0.0;1.0;3.0;75.0;1.0;20.0;4;4.0;100.0;6.0;4.0;80.0;0.0;0.0
21003173;CENTRO DE ENSINO MANOEL BECKMAN;2101905;Bequimão;2.0;1.0;CENSO_ESCOLAR_2025;98;63;430.33;69;428.02;69;444.87;63;407.87;69;53;76.81;377.97;492.08;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;9.0;0.0;0.0;1.0;3.0;75.0;1.0;20.0;4;4.0;100.0;1.0;1.0;20.0;0.0;0.0
21003947;CENTRO DE ENSINO PAULO CORDEIRO FILHO;2102408;Cajapió;2.0;1.0;CENSO_ESCOLAR_2025;52;44;436.82;45;430.61;45;451.55;44;422.3;45;39;86.67;507.56;585.64;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;10.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;8.0;8.0;8.0;1.0;2.0;50.0;2.0;40.0;4;3.0;75.0;10.0;1.0;20.0;100.0;100.0
21004013;CENTRO EDUCA MAIS DR DEUSDETH CORTEZ VIEIRA DA SILVA;2101350;Bacurituba;2.0;1.0;CENSO_ESCOLAR_2025;73;55;426.42;55;438.64;55;455.27;55;399.94;55;48;87.27;449.09;514.58;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;9.0;5.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;5.0;5.0;5.0;1.0;3.0;75.0;2.0;40.0;4;4.0;100.0;14.0;2.0;40.0;100.0;100.0
21004447;CENTRO DE ENSINO PEDRO NEIVA DE SANTANA;2103109;Cedral;2.0;1.0;CENSO_ESCOLAR_2025;147;111;436.8;116;446.3;116;467.07;111;412.3;116;94;81.03;447.59;552.34;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;5.0;4.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;6.0;6.0;6.0;1.0;3.0;75.0;2.0;40.0;4;4.0;100.0;9.0;3.0;60.0;100.0;100.0
21004455;CENTRO DE ENSINO JOSE RIBAMAR EWERTON;2109056;Porto Rico do Maranhão;2.0;1.0;CENSO_ESCOLAR_2025;55;43;423.22;48;440.18;48;457.31;43;392.93;48;45;93.75;499.17;532.44;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;4.0;4.0;4.0;1.0;3.0;75.0;2.0;40.0;4;4.0;100.0;1.0;2.0;40.0;100.0;100.0
21004528;CENTRO DE ENSINO GERVASIO PROTASIO DOS SANTOS;2103703;Cururupu;2.0;1.0;CENSO_ESCOLAR_2025;113;69;455.07;74;476.29;74;490.11;69;455.1;74;68;91.89;535.14;582.35;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;2.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;10.0;10.0;0.0;1.0;3.0;75.0;2.0;40.0;4;4.0;100.0;3.0;2.0;40.0;100.0;0.0
21005680;CENTRO DE ENSINO PROFESSORA JOANA BATISTA DIAS;2103703;Cururupu;2.0;1.0;CENSO_ESCOLAR_2025;43;28;426.93;30;437.81;30;472.84;28;412.09;30;23;76.67;391.33;510.43;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;0.0;0.0;0.0;3.0;75.0;0.0;0.0;4;3.0;75.0;3.0;0.0;0.0;0.0;0.0
21005990;CENTRO DE ENSINO RAIMUNDO RODRIGUES;2111789;Serrano do Maranhão;2.0;1.0;CENSO_ESCOLAR_2025;61;46;406.91;48;417.24;48;431.89;46;399.35;48;40;83.33;382.5;459.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;2.0;0.0;1.0;1.0;1.0;1.0;0.0;8.0;8.0;0.0;1.0;3.0;75.0;2.0;40.0;4;3.0;75.0;4.0;4.0;80.0;100.0;0.0
21006032;CENTRO DE ENSINO NOSSA SENHORA DA ASSUNCAO;2104909;Guimarães;2.0;1.0;CENSO_ESCOLAR_2025;70;60;460.23;64;463.71;64;481.28;60;434.74;64;54;84.38;490.62;581.48;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;7.0;7.0;0.0;1.0;3.0;75.0;2.0;40.0;3;0.0;0.0;0.0;2.0;40.0;100.0;0.0
21007357;CENTRO DE ENSINO EUCLIDES RIBEIRO;2106805;Mirinzal;2.0;1.0;CENSO_ESCOLAR_2025;74;64;457.17;64;460.72;64;477.39;64;435.17;64;56;87.5;498.44;569.64;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;9.0;6.0;0.0;1.0;3.0;75.0;1.0;20.0;4;2.0;50.0;3.0;0.0;0.0;66.67;0.0
21007365;CENTRO DE EDUCACAO QUILOMBOLA EPITACIO AZEVEDO FLOR;2103125;Central do Maranhão;2.0;1.0;CENSO_ESCOLAR_2025;111;62;439.48;65;427.0;65;461.13;62;414.52;65;57;87.69;439.08;500.7;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;7.0;7.0;0.0;1.0;3.0;75.0;3.0;60.0;4;3.0;75.0;0.0;3.0;60.0;100.0;0.0
21007373;CENTRO DE EDUCACAO QUILOMBOLA BENEDITO FONTES;2106805;Mirinzal;2.0;2.0;CENSO_ESCOLAR_2025;44;36;435.98;42;449.22;42;436.94;36;399.26;42;35;83.33;405.71;486.86;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;4.0;1.0;10.0;1.0;1.0;1.0;0.0;0.0;0.0;5.0;2.0;4.0;1.0;3.0;75.0;1.0;20.0;4;2.0;50.0;15.0;3.0;60.0;40.0;80.0
21007446;CENTRO DE ENSINO ERASMO DIAS;2107506;Paço do Lumiar;2.0;1.0;CENSO_ESCOLAR_2025;306;255;460.14;260;466.38;260;497.86;255;444.22;260;222;85.38;489.62;573.42;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;2.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;19.0;19.0;19.0;1.0;4.0;100.0;5.0;100.0;4;4.0;100.0;2.0;2.0;40.0;100.0;100.0
21007454;CENTRO EDUCA MAIS DR LUIZ SERGIO CABRAL BARRETO;2107506;Paço do Lumiar;2.0;2.0;CENSO_ESCOLAR_2025;57;39;446.55;41;473.86;41;465.71;39;457.73;41;37;90.24;458.05;507.57;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;5.0;2.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;8.0;8.0;8.0;1.0;3.0;75.0;4.0;80.0;4;3.0;75.0;7.0;2.0;40.0;100.0;100.0
21008299;CENTRO EDUCA MAIS PIRES COLLINS;2107506;Paço do Lumiar;2.0;2.0;CENSO_ESCOLAR_2025;67;27;453.78;30;467.48;30;484.17;27;437.16;30;25;83.33;474.0;568.8;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;3.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;6.0;6.0;0.0;1.0;3.0;75.0;4.0;80.0;4;2.0;50.0;3.0;3.0;60.0;100.0;0.0
21008388;CENTRO DE ENSINO VITORIO SILVA;2107506;Paço do Lumiar;2.0;2.0;CENSO_ESCOLAR_2025;36;29;452.92;30;444.7;30;484.65;29;444.16;30;28;93.33;527.33;565.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;5.0;4.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;3.0;75.0;1.0;20.0;4;4.0;100.0;9.0;2.0;40.0;100.0;0.0
21008396;CENTRO DE ENSINO PROFESSOR ROBSON CAMPOS MARTINS;2107506;Paço do Lumiar;2.0;1.0;CENSO_ESCOLAR_2025;244;189;454.44;198;454.46;198;481.81;189;444.07;198;172;86.87;462.53;532.44;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;4.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;18.0;15.0;13.0;1.0;4.0;100.0;4.0;80.0;4;4.0;100.0;5.0;3.0;60.0;83.33;72.22
21008574;CENTRO DE ENSINO JOAQUIM AROSO;2109452;Raposa;2.0;1.0;CENSO_ESCOLAR_2025;67;52;447.17;53;431.94;53;476.25;52;442.47;53;48;90.57;521.51;575.83;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;4.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;11.0;10.0;6.0;1.0;3.0;75.0;2.0;40.0;4;4.0;100.0;4.0;4.0;80.0;90.91;54.55
21008604;CENTRO DE ENSINO PROFESSOR MACHADINHO;2107506;Paço do Lumiar;2.0;1.0;CENSO_ESCOLAR_2025;71;45;444.18;49;459.87;49;467.54;45;422.62;49;41;83.67;433.47;518.05;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;2.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;5.0;5.0;5.0;1.0;3.0;75.0;2.0;40.0;4;2.0;50.0;2.0;2.0;40.0;100.0;100.0
21008680;CENTRO EDUCA MAIS DOMINGOS VIEIRA FILHO;2107506;Paço do Lumiar;2.0;1.0;CENSO_ESCOLAR_2025;147;138;472.14;140;476.5;140;507.48;138;447.4;140;129;92.14;640.43;695.04;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;14.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;17.0;17.0;17.0;1.0;3.0;75.0;5.0;100.0;4;4.0;100.0;14.0;3.0;60.0;100.0;100.0
21008728;CENTRO EDUCA MAIS CIDADE DE SAO JOSE DE RIBAMAR;2111201;São José de Ribamar;2.0;1.0;CENSO_ESCOLAR_2025;89;74;437.31;76;432.59;76;456.07;74;429.78;76;65;85.53;463.42;541.85;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;12.0;5.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;14.0;14.0;2.0;1.0;3.0;75.0;5.0;100.0;4;4.0;100.0;17.0;2.0;40.0;100.0;14.29
21009473;CENTRO EDUCA MAIS SALUSTIANO TRINDADE;2111201;São José de Ribamar;2.0;2.0;CENSO_ESCOLAR_2025;70;41;445.88;43;453.1;43;471.22;41;417.98;43;36;83.72;406.05;485.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;3.0;5.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;9.0;9.0;9.0;1.0;2.0;50.0;4.0;80.0;4;3.0;75.0;8.0;2.0;40.0;100.0;100.0
21009686;CENTRO DE ENSINO DR TARQUINIO LOPES FILHO;2111201;São José de Ribamar;2.0;2.0;CENSO_ESCOLAR_2025;50;36;464.45;38;450.78;38;482.65;36;454.67;38;33;86.84;488.42;562.42;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;6.0;6.0;6.0;1.0;3.0;75.0;1.0;20.0;4;3.0;75.0;0.0;4.0;80.0;100.0;100.0
21009694;COLEGIO MILITAR 2 DE JULHO UNIDADE XIII;2111201;São José de Ribamar;2.0;1.0;CENSO_ESCOLAR_2025;127;122;470.34;124;487.73;124;503.81;122;463.73;124;117;94.35;577.74;612.31;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;10.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;6.0;6.0;6.0;1.0;3.0;75.0;3.0;60.0;4;4.0;100.0;10.0;3.0;60.0;100.0;100.0
21009716;CENTRO EDUCA MAIS RIBEIRO DO AMARAL;2111201;São José de Ribamar;2.0;2.0;CENSO_ESCOLAR_2025;36;29;447.44;32;458.64;32;488.18;29;438.83;32;24;75.0;448.12;597.5;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;4.0;4.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;8.0;8.0;0.0;1.0;3.0;75.0;3.0;60.0;4;4.0;100.0;8.0;3.0;60.0;100.0;0.0
21009783;CENTRO DE ENSINO ANJO DA GUARDA;2111300;São Luís;2.0;1.0;CENSO_ESCOLAR_2025;55;46;438.06;49;455.42;49;454.12;46;412.83;49;39;79.59;371.43;466.67;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;5.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;6.0;6.0;0.0;1.0;3.0;75.0;2.0;40.0;4;4.0;100.0;5.0;2.0;40.0;100.0;0.0
21009805;CENTRO DE ENSINO BERNARDO COELHO DE ALMEIDA;2111300;São Luís;2.0;1.0;CENSO_ESCOLAR_2025;55;39;469.94;41;473.0;41;491.29;39;444.67;41;35;85.37;441.46;517.14;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;8.0;5.0;0.0;1.0;4.0;100.0;3.0;60.0;4;4.0;100.0;2.0;1.0;20.0;62.5;0.0
21009848;CENTRO DE ENSINO LICEU MARANHENSE;2111300;São Luís;2.0;1.0;CENSO_ESCOLAR_2025;467;374;460.45;386;471.2;386;498.98;374;448.28;386;345;89.38;523.63;585.86;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;23.0;5.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;49.0;49.0;49.0;1.0;4.0;100.0;4.0;80.0;4;4.0;100.0;28.0;3.0;60.0;100.0;100.0
21009864;CENTRO EDUCA MAIS COELHO NETO;2111300;São Luís;2.0;1.0;CENSO_ESCOLAR_2025;51;30;456.09;33;446.28;33;468.58;30;442.46;33;23;69.7;388.48;557.39;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;3.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;15.0;15.0;15.0;1.0;4.0;100.0;3.0;60.0;4;3.0;75.0;3.0;4.0;80.0;100.0;100.0
21009872;INSTITUTO ESTADUAL DE EDUCACAO CIENCIA E TECNOLOGIA DO MA - IEMA PLENO SAO LUIS GONCALVES DIAS;2111300;São Luís;2.0;1.0;CENSO_ESCOLAR_2025;147;123;456.36;128;465.11;128;496.69;123;441.26;128;119;92.97;543.75;584.87;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;30.0;6.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;15.0;15.0;0.0;1.0;4.0;100.0;5.0;100.0;4;4.0;100.0;36.0;2.0;40.0;100.0;0.0
21010102;CENTRO EDUCA MAIS CIDADE OPERARIA II;2111300;São Luís;2.0;1.0;CENSO_ESCOLAR_2025;145;115;461.66;121;466.85;121;489.44;115;451.55;121;106;87.6;523.14;597.17;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;10.0;2.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;14.0;14.0;14.0;1.0;4.0;100.0;5.0;100.0;4;4.0;100.0;12.0;3.0;60.0;100.0;100.0
21011125;INSTITUTO ESTADUAL DE EDUCACAO CIENCIA E TECNOLOGIA DO MA- IEMA PLENO SAO LUIS-NEWTON BARJONAS LOBAO;2111300;São Luís;2.0;1.0;CENSO_ESCOLAR_2025;131;102;468.19;107;464.67;107;497.66;102;472.2;107;96;89.72;520.19;579.79;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;;5.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;36.0;0.0;28.0;1.0;4.0;100.0;5.0;100.0;3;0.0;0.0;6.0;2.0;40.0;0.0;77.78
21011133;CENTRO EDUCA MAIS JOAO FRANCISCO LISBOA;2111300;São Luís;2.0;1.0;CENSO_ESCOLAR_2025;123;116;479.33;118;490.82;118;523.83;116;489.7;118;106;89.83;568.31;632.64;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;17.0;6.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;34.0;34.0;26.0;1.0;4.0;100.0;5.0;100.0;4;4.0;100.0;23.0;3.0;60.0;100.0;76.47
21013926;INSTITUTO ESTADUAL DE EDUCACAO CIENCIA E TECNOLOGIA DO MA - IEMA PLENO SAO LUIS BACELAR PORTELA;2111300;São Luís;2.0;1.0;CENSO_ESCOLAR_2025;151;125;471.49;128;490.44;128;511.95;125;486.41;128;118;92.19;509.53;552.71;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;19.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;15.0;15.0;0.0;1.0;4.0;100.0;5.0;100.0;4;3.0;75.0;20.0;3.0;60.0;100.0;0.0
21015023;CENTRO EDUCA MAIS PROFESSORA MARGARIDA PIRES LEAL;2111300;São Luís;2.0;1.0;CENSO_ESCOLAR_2025;118;111;480.8;112;499.71;112;517.32;111;483.39;112;103;91.96;581.25;632.04;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;12.0;8.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;13.0;13.0;4.0;1.0;4.0;100.0;5.0;100.0;4;4.0;100.0;20.0;4.0;80.0;100.0;30.77
21016070;CENTRO DE ENSINO ESTADO DO RIO GRANDE DO NORTE;2111300;São Luís;2.0;1.0;CENSO_ESCOLAR_2025;168;142;455.38;145;468.66;145;487.61;142;464.18;145;125;86.21;500.28;580.32;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;8.0;11.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;14.0;14.0;0.0;1.0;4.0;100.0;4.0;80.0;4;4.0;100.0;19.0;2.0;40.0;100.0;0.0
21016283;CENTRO EDUCA MAIS PADRE JOSE BRAULIO SOUSA AYRES;2111300;São Luís;2.0;1.0;CENSO_ESCOLAR_2025;49;31;434.86;33;450.2;33;480.12;31;420.66;33;32;96.97;545.45;562.5;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;8.0;0.0;20.0;1.0;1.0;1.0;0.0;0.0;0.0;9.0;9.0;9.0;1.0;3.0;75.0;4.0;80.0;4;4.0;100.0;28.0;3.0;60.0;100.0;100.0
21016356;CENTRO DE ENSINO DR ANTONIO JORGE DINO;2111300;São Luís;2.0;1.0;CENSO_ESCOLAR_2025;31;25;457.31;25;455.6;25;478.23;25;437.12;25;21;84.0;470.4;560.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;2.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;6.0;0.0;0.0;1.0;4.0;100.0;1.0;20.0;4;2.0;50.0;2.0;2.0;40.0;0.0;0.0
21016631;CENTRO DE ENSINO PROFESSORA JANILDE SILVA DE AQUINO;2111300;São Luís;2.0;1.0;CENSO_ESCOLAR_2025;55;50;453.69;50;477.56;50;506.88;50;451.27;50;44;88.0;517.2;587.73;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;14.0;7.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;6.0;6.0;0.0;1.0;4.0;100.0;5.0;100.0;4;4.0;100.0;21.0;3.0;60.0;100.0;0.0
21016640;CENTRO EDUCA MAIS ESTADO DO AMAZONAS;2111300;São Luís;2.0;1.0;CENSO_ESCOLAR_2025;11;8;439.75;8;447.9;8;481.88;8;444.39;8;8;100.0;547.5;547.5;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;15.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;5.0;5.0;0.0;1.0;4.0;100.0;4.0;80.0;4;4.0;100.0;15.0;3.0;60.0;100.0;0.0
21016682;CENTRO DE ENSINO GENERAL ARTUR CARVALHO;2111300;São Luís;2.0;1.0;CENSO_ESCOLAR_2025;85;66;455.88;70;455.66;70;479.24;66;433.13;70;57;81.43;442.57;543.51;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;13.0;13.0;6.0;1.0;4.0;100.0;2.0;40.0;4;3.0;75.0;0.0;3.0;60.0;100.0;46.15
21016690;CENTRO DE ENSINO HUMBERTO DE CAMPOS;2111300;São Luís;2.0;1.0;CENSO_ESCOLAR_2025;85;68;470.18;71;475.67;71;505.78;68;457.08;71;64;90.14;494.08;548.12;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;0.0;1.0;1.0;0.0;0.0;8.0;8.0;8.0;1.0;4.0;100.0;3.0;60.0;4;4.0;100.0;5.0;3.0;60.0;100.0;100.0
21016704;CENTRO DE ENSINO JAPIACU;2111300;São Luís;2.0;1.0;CENSO_ESCOLAR_2025;32;30;467.45;30;474.68;30;498.67;30;464.73;30;30;100.0;526.67;526.67;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;10.0;1.0;1.0;1.0;1.0;0.0;0.0;11.0;0.0;11.0;1.0;4.0;100.0;4.0;80.0;4;4.0;100.0;10.0;4.0;80.0;0.0;100.0
